iso_o,iso_d,year,FLOW_T,FLOW_TU,FLOW_TP,fx_GBR,fx_EDEU
MOZ,EDEU,1983,222700000,87221880,57542420,.65972459,2.5532584
MOZ,EDEU,1984,109000000,38300152,28794310,.75180668,2.8459418
MOZ,EDEU,1985,93300000,31691936,24695814,.77924597,2.9439666
MOZ,EDEU,1986,66800000,30762382,20986014,.68219733,2.1714833
MOZ,EDEU,1987,78400000,43618764,26691478,.6119265,1.7973917
MOZ,EDEU,1988,67400000,38377772,21574838,.56217015,1.756225
MYS,EDEU,1971,100000,28511.199,11715.828,.41092023,3.5073936
MYS,EDEU,1972,100000,31361.318,12556.773,.40039048,3.1886415
MYS,EDEU,1973,100000,37416.746,15272.429,.40817094,2.6726
MYS,EDEU,1974,16300000,6298908.5,2694398.5,.42775643,2.58775
MYS,EDEU,1975,22800000,9267194,4189153.3,.45204118,2.4602916
MYS,EDEU,1976,28100000,11159651,6210455.5,.55650985,2.5179999
MYS,EDEU,1977,48400000,20842454,11948395,.57327199,2.3221834
MYS,EDEU,1978,52900000,26336424,13734566,.52150458,2.008625
MYS,EDEU,1979,78700000,42937812,20274426,.47218117,1.8328834
MYS,EDEU,1980,84400000,46433156,19979954,.43029499,1.8176666
MYS,EDEU,1981,49200000,21769912,10833608,.49764132,2.26
MYS,EDEU,1982,30000000,12363020,7077171.5,.57244682,2.4265916
MYS,EDEU,1983,20500000,8028956,5296899.5,.65972459,2.5532584
MYS,EDEU,1984,56600000,19887968,14951907,.75180668,2.8459418
MYS,EDEU,1985,44000000,14945822,11646472,.77924597,2.9439666
MYS,EDEU,1986,43100000,19848184,13540378,.68219733,2.1714833
MYS,EDEU,1987,36500000,20307204,12426516,.6119265,1.7973917
MYS,EDEU,1988,48800000,27786872,15620950,.56217015,1.756225
NGA,EDEU,1958,172790,41140.477,14693.032,.35714298,4.1999998
NGA,EDEU,1959,448320.0000000001,106742.86,38122.465,.35714298,4.1999998
NGA,EDEU,1960,899999.9999999999,214285.72,76530.641,.35714298,4.1999998
NGA,EDEU,1961,3100000,768595.06,274498.34,.35714298,4.0333333
NGA,EDEU,1962,6400000,1600000,571428.75,.35714298,4
NGA,EDEU,1963,5400000,1350000,482143.03,.35714298,4
NGA,EDEU,1964,12600000,3150000,1125000.4,.35714298,4
NGA,EDEU,1965,13400000,3350000,1196429,.35714298,4
NGA,EDEU,1966,10700000,2675000,955357.5,.35714298,4
NGA,EDEU,1967,12600000,3150000,1140625.5,.36210334,4
NGA,EDEU,1970,12900000,3524590,1468580.3,.41666698,3.6600001
NGA,EDEU,1971,5900000,1682160.8,691233.88,.41092023,3.5073936
NGA,EDEU,1972,3000000,940839.5,376703.19,.40039048,3.1886415
NGA,EDEU,1973,5300000,1983087.6,809438.75,.40817094,2.6726
NGA,EDEU,1974,12300000,4753164,2033196.5,.42775643,2.58775
NGA,EDEU,1975,3300000,1341304.4,606324.81,.45204118,2.4602916
NGA,EDEU,1976,19400000,7704527.5,4287645.5,.55650985,2.5179999
NGA,EDEU,1977,19300000,8311144,4764546,.57327199,2.3221834
NGA,EDEU,1978,14400000,7169083,3738709.8,.52150458,2.008625
NGA,EDEU,1979,31300000,17076918,8063399,.47218117,1.8328834
NGA,EDEU,1980,47500000,26132404,11244643,.43029499,1.8176666
NGA,EDEU,1981,148300000,65619468,32654960,.49764132,2.26
NGA,EDEU,1982,137900000,56828680,32531398,.57244682,2.4265916
NGA,EDEU,1983,14600000,5718183.5,3772426.3,.65972459,2.5532584
NGA,EDEU,1984,9500000,3338086.5,2509595.8,.75180668,2.8459418
NGA,EDEU,1985,13200000,4483746.5,3493941.5,.77924597,2.9439666
NGA,EDEU,1986,74800000,34446500,23499310,.68219733,2.1714833
NGA,EDEU,1987,4000000,2225447,1361810,.6119265,1.7973917
NGA,EDEU,1988,4700000,2676194.8,1504476.8,.56217015,1.756225
NIC,EDEU,1980,77600000,42692096,18370196,.43029499,1.8176666
NIC,EDEU,1981,33200000,14690266,7310483.5,.49764132,2.26
NIC,EDEU,1982,111000000,45743172,26185534,.57244682,2.4265916
NIC,EDEU,1983,175200000,68618200,45269116,.65972459,2.5532584
NIC,EDEU,1984,252700000,88793104,66755248,.75180668,2.8459418
NIC,EDEU,1985,329800000,112025728,87295600,.77924597,2.9439666
NIC,EDEU,1986,376300000,173291680,118219120,.68219733,2.1714833
NIC,EDEU,1987,255800000,142317344,87087752,.6119265,1.7973917
NIC,EDEU,1988,237200000,135062416,75928056,.56217015,1.756225
NLD,EDEU,1953,191014791.75,45479716,16242762,.35714298,4.1999998
NLD,EDEU,1954,182445925.5,43439508,15514116,.35714298,4.1999998
NLD,EDEU,1955,199951420.5,47607484,17002678,.35714298,4.1999998
NLD,EDEU,1956,203333784.75,48412808,17290294,.35714298,4.1999998
NLD,EDEU,1957,174347795.2500001,41511380,14825498,.35714298,4.1999998
NLD,EDEU,1958,158667920,37778076,13492175,.35714298,4.1999998
NLD,EDEU,1959,143831330,34245556,12230560,.35714298,4.1999998
NLD,EDEU,1960,180100000,42880956,15314633,.35714298,4.1999998
NLD,EDEU,1961,182500000,45247936,16159983,.35714298,4.0333333
NLD,EDEU,1962,138900000,34725000,12401790,.35714298,4
NLD,EDEU,1963,172000000,43000000,15357148,.35714298,4
NLD,EDEU,1964,245300000,61325000,21901794,.35714298,4
NLD,EDEU,1965,272500000,68125000,24330366,.35714298,4
NLD,EDEU,1966,269600000,67400000,24071438,.35714298,4
NLD,EDEU,1967,338100000,84525000,30606786,.36210334,4
NLD,EDEU,1968,301700000.0000001,75425000,31427108,.41666698,4
NLD,EDEU,1969,331400000,84040576,35016932,.41666698,3.9433334
NLD,EDEU,1970,561100000,153306000,63877548,.41666698,3.6600001
NLD,EDEU,1971,534900000,152506416,62667972,.41092023,3.5073936
NLD,EDEU,1972,643900000,201935520,80853056,.40039048,3.1886415
NLD,EDEU,1973,978300000,366048032,149410176,.40817094,2.6726
NLD,EDEU,1974,1639500000,633561984,271010208,.42775643,2.58775
NLD,EDEU,1975,1186600000,482300544,218019712,.45204118,2.4602916
NLD,EDEU,1976,1158000000,459888832,255932672,.55650985,2.5179999
NLD,EDEU,1977,1227900000,528769600,303128800,.57327199,2.3221834
NLD,EDEU,1978,1130100000,562623680,293410816,.52150458,2.008625
NLD,EDEU,1979,1466600000,800160000,377820480,.47218117,1.8328834
NLD,EDEU,1980,1752000000,963873088,414749760,.43029499,1.8176666
NLD,EDEU,1981,2206500000,976327424,485860864,.49764132,2.26
NLD,EDEU,1982,1213900000,500248992,286365952,.57244682,2.4265916
NLD,EDEU,1983,1731400000,678113920,447368416,.65972459,2.5532584
NLD,EDEU,1984,2080300000,730970688,549548672,.75180668,2.8459418
NLD,EDEU,1985,1866000000,633838720,493916256,.77924597,2.9439666
NLD,EDEU,1986,1619500000,745803584,508785216,.68219733,2.1714833
NLD,EDEU,1987,1926400000,1071775296,655847680,.6119265,1.7973917
NLD,EDEU,1988,2854300000,1625247360,913665536,.56217015,1.756225
NOR,EDEU,1953,62371469.25000001,14850350,5303698.5,.35714298,4.1999998
NOR,EDEU,1954,77185993.50000003,18377618,6563437.5,.35714298,4.1999998
NOR,EDEU,1955,65121282.00000001,15505068,5537526.5,.35714298,4.1999998
NOR,EDEU,1956,74595894.75000002,17760928,6343191,.35714298,4.1999998
NOR,EDEU,1957,63027137.25000001,15006462,5359452.5,.35714298,4.1999998
NOR,EDEU,1958,60780050,14471441,5168373.5,.35714298,4.1999998
NOR,EDEU,1959,60920150,14504798,5180287,.35714298,4.1999998
NOR,EDEU,1960,62000000,14761905,5272111,.35714298,4.1999998
NOR,EDEU,1961,57600000,14280992,5100356,.35714298,4.0333333
NOR,EDEU,1962,45900000,11475000,4098215.8,.35714298,4
NOR,EDEU,1963,49500000,12375000,4419644.5,.35714298,4
NOR,EDEU,1964,98800000,24700000,8821432,.35714298,4
NOR,EDEU,1965,79699999.99999999,19925000,7116074,.35714298,4
NOR,EDEU,1966,55099999.99999999,13775000,4919644.5,.35714298,4
NOR,EDEU,1967,60400000,15100000,5467760.5,.36210334,4
NOR,EDEU,1968,68800000,17200000,7166672,.41666698,4
NOR,EDEU,1969,129800000,32916314,13715141,.41666698,3.9433334
NOR,EDEU,1970,89300000,24398906,10166219,.41666698,3.6600001
NOR,EDEU,1971,139000000,39630568,16285002,.41092023,3.5073936
NOR,EDEU,1972,145200000,45536632,18232434,.40039048,3.1886415
NOR,EDEU,1973,275200000,102970888,42029724,.40817094,2.6726
NOR,EDEU,1974,346900000,134054680,57342752,.42775643,2.58775
NOR,EDEU,1975,281900000,114579912,51794840,.45204118,2.4602916
NOR,EDEU,1976,245900000,97656872,54347012,.55650985,2.5179999
NOR,EDEU,1977,358900000,154552832,88600808,.57327199,2.3221834
NOR,EDEU,1978,303600000,151148176,78824464,.52150458,2.008625
NOR,EDEU,1979,164100000,89531064,42274884,.47218117,1.8328834
NOR,EDEU,1980,147400000,81092976,34893900,.43029499,1.8176666
NOR,EDEU,1981,149600000,66194692,32941214,.49764132,2.26
NOR,EDEU,1982,127100000,52377992,29983616,.57244682,2.4265916
NOR,EDEU,1983,200200000,78409608,51728748,.65972459,2.5532584
NOR,EDEU,1984,270900000,95188176,71563104,.75180668,2.8459418
NOR,EDEU,1985,401900000,136516496,106379928,.77924597,2.9439666
NOR,EDEU,1986,406700000,187291328,127769648,.68219733,2.1714833
NOR,EDEU,1987,529900000,294816096,180405776,.6119265,1.7973917
NOR,EDEU,1988,484200000,275704992,154993120,.56217015,1.756225
NZL,EDEU,1955,1588734,378270.03,135096.48,.35714298,4.1999998
NZL,EDEU,1958,1741910,414740.5,148121.66,.35714298,4.1999998
NZL,EDEU,1959,1415010,336907.16,120324.03,.35714298,4.1999998
NZL,EDEU,1960,7500000,1785714.4,637755.38,.35714298,4.1999998
NZL,EDEU,1961,1372980,340408.28,121574.43,.35714298,4.0333333
NZL,EDEU,1965,2100000,525000,187500.06,.35714298,4
NZL,EDEU,1966,0,0,0,.35714298,4
NZL,EDEU,1967,0,0,0,.36210334,4
NZL,EDEU,1968,0,0,0,.41666698,4
NZL,EDEU,1969,0,0,0,.41666698,3.9433334
NZL,EDEU,1970,1700000,464480.88,193533.84,.41666698,3.6600001
NZL,EDEU,1975,16400000,6665876.5,3013250.8,.45204118,2.4602916
NZL,EDEU,1980,37800000,20795892,8948368,.43029499,1.8176666
NZL,EDEU,1983,9400000,3681570.3,2428822.5,.65972459,2.5532584
NZL,EDEU,1984,19600000,6886999.5,5177692,.75180668,2.8459418
NZL,EDEU,1985,9500000,3226938.8,2514579,.77924597,2.9439666
NZL,EDEU,1986,9000000,4144632.5,2827457.3,.68219733,2.1714833
NZL,EDEU,1987,6900000,3838896.3,2349122.3,.6119265,1.7973917
NZL,EDEU,1988,6800000,3871941.3,2176689.8,.56217015,1.756225
Ozeanien,EDEU,1953,14222952,3386417.3,1209435.1,.35714298,4.1999998
Ozeanien,EDEU,1954,15784366.5,3758182.8,1342208.6,.35714298,4.1999998
Ozeanien,EDEU,1955,8234727.750000001,1960649.5,700232.19,.35714298,4.1999998
Ozeanien,EDEU,1956,9753061.500000002,2322157.5,829342.25,.35714298,4.1999998
Ozeanien,EDEU,1957,9755163,2322658,829521,.35714298,4.1999998
Ozeanien,EDEU,1958,4674786.750000001,1113044.5,397516.03,.35714298,4.1999998
PAK,EDEU,1955,1140063.75,271443.75,96944.234,.35714298,4.1999998
PAK,EDEU,1956,1916568,456325.75,162973.55,.35714298,4.1999998
PAK,EDEU,1957,1285067.25,305968.41,109274.47,.35714298,4.1999998
PAK,EDEU,1958,1643840,391390.5,139782.38,.35714298,4.1999998
PAK,EDEU,1959,1172170,279088.09,99674.352,.35714298,4.1999998
PAK,EDEU,1960,1100000,261904.78,93537.453,.35714298,4.1999998
PAK,EDEU,1961,2078150,515243.81,184015.72,.35714298,4.0333333
PAK,EDEU,1965,2800000,700000,250000.09,.35714298,4
PAK,EDEU,1970,500000,136612.02,56921.715,.41666698,3.6600001
PAK,EDEU,1971,300000,85533.602,35147.488,.41092023,3.5073936
PAK,EDEU,1972,2000000,627226.38,251135.47,.40039048,3.1886415
PAK,EDEU,1973,1300000,486417.72,198541.58,.40817094,2.6726
PAK,EDEU,1974,1200000,463723.31,198360.63,.42775643,2.58775
PAK,EDEU,1975,17400000,7072332.5,3196985.5,.45204118,2.4602916
PAK,EDEU,1976,30300000,12033360,6696683.5,.55650985,2.5179999
PAK,EDEU,1977,14200000,6114935,3505521,.57327199,2.3221834
PAK,EDEU,1978,11900000,5924450.5,3089628,.52150458,2.008625
PAK,EDEU,1979,16800000,9165886,4327959,.47218117,1.8328834
PAK,EDEU,1980,18600000,10232899,4403165,.43029499,1.8176666
PAK,EDEU,1981,14100000,6238938,3104753.3,.49764132,2.26
PAK,EDEU,1982,6100000,2513814,1439024.9,.57244682,2.4265916
PAK,EDEU,1983,17700000,6932318.5,4573421,.65972459,2.5532584
PAK,EDEU,1984,13400000,4708459,3539851,.75180668,2.8459418
PAK,EDEU,1985,9100000,3091067.8,2408702,.77924597,2.9439666
PAK,EDEU,1986,12900000,5940640,4052688.8,.68219733,2.1714833
PAK,EDEU,1987,12700000,7065794.5,4323747,.6119265,1.7973917
PAK,EDEU,1988,10100000,5750971.5,3233024.5,.56217015,1.756225
PER,EDEU,1955,185982.75,44281.609,15814.866,.35714298,4.1999998
PER,EDEU,1956,605232,144102.86,51465.324,.35714298,4.1999998
PER,EDEU,1957,1142165.25,271944.13,97122.938,.35714298,4.1999998
PER,EDEU,1958,1891350,450321.44,160829.14,.35714298,4.1999998
PER,EDEU,1959,387610,92288.102,32960.047,.35714298,4.1999998
PER,EDEU,1960,400000,95238.102,34013.621,.35714298,4.1999998
PER,EDEU,1961,2100000,520661.16,185950.48,.35714298,4.0333333
PER,EDEU,1962,35700000,8925000,3187501.3,.35714298,4
PER,EDEU,1963,20300000,5075000,1812500.6,.35714298,4
PER,EDEU,1964,16000000,4000000,1428572,.35714298,4
PER,EDEU,1965,30700000,7675000,2741072.5,.35714298,4
PER,EDEU,1966,44900000,11225000,4008930,.35714298,4
PER,EDEU,1967,35300000.00000001,8825000,3195562,.36210334,4
PER,EDEU,1968,34500000,8625000,3593752.8,.41666698,4
PER,EDEU,1969,40600000,10295858,4289944,.41666698,3.9433334
PER,EDEU,1970,50500000,13797814,5749093.5,.41666698,3.6600001
PER,EDEU,1971,95400000,27199684,11176900,.41092023,3.5073936
PER,EDEU,1972,44699999.99999999,14018509,5612877.5,.40039048,3.1886415
PER,EDEU,1973,94000000,35171744,14356084,.40817094,2.6726
PER,EDEU,1974,169200000,65384988,27968848,.42775643,2.58775
PER,EDEU,1975,122700000,49872136,22544260,.45204118,2.4602916
PER,EDEU,1976,126300000,50158860,27913900,.55650985,2.5179999
PER,EDEU,1977,232700000,100207416,57446104,.57327199,2.3221834
PER,EDEU,1978,157800000,78561200,40970024,.52150458,2.008625
PER,EDEU,1979,191200000,104316512,49256292,.47218117,1.8328834
PER,EDEU,1980,33800000,18595268,8001450.5,.43029499,1.8176666
PER,EDEU,1981,56800000,25132744,12507092,.49764132,2.26
PER,EDEU,1982,21700000,8942584,5119154,.57244682,2.4265916
PER,EDEU,1983,82800000,32429150,21394308,.65972459,2.5532584
PER,EDEU,1984,50400000,17709428,13314066,.75180668,2.8459418
PER,EDEU,1985,99000000,33628100,26204562,.77924597,2.9439666
PER,EDEU,1986,54400000,25052000,17090408,.68219733,2.1714833
PER,EDEU,1987,25500000,14187225,8681539,.6119265,1.7973917
PER,EDEU,1988,44700000,25452320,14308534,.56217015,1.756225
POL,EDEU,1953,926405295.75,220572704,78775992,.35714298,4.1999998
POL,EDEU,1954,1032748551,245892528,87818792,.35714298,4.1999998
POL,EDEU,1955,1001891175.75,238545536,85194864,.35714298,4.1999998
POL,EDEU,1956,1024935174,244032192,87154384,.35714298,4.1999998
POL,EDEU,1957,1067830992,254245488,90801992,.35714298,4.1999998
POL,EDEU,1958,997073020,237398352,84785160,.35714298,4.1999998
POL,EDEU,1959,1224712170,291598144,104142232,.35714298,4.1999998
POL,EDEU,1960,1229600000,292761920,104557864,.35714298,4.1999998
POL,EDEU,1961,1304300000,323380160,115492952,.35714298,4.0333333
POL,EDEU,1962,1433800000,358449984,128017896,.35714298,4
POL,EDEU,1963,1506000000,376500000,134464336,.35714298,4
POL,EDEU,1964,1596400000,399100000,142535760,.35714298,4
POL,EDEU,1965,1720400000,430100000,153607200,.35714298,4
POL,EDEU,1966,1824000000,456000000,162857200,.35714298,4
POL,EDEU,1967,1887200000,471800000,170840352,.36210334,4
POL,EDEU,1968,2166500000,541625024,225677264,.41666698,4
POL,EDEU,1969,2426900000,615443776,256435104,.41666698,3.9433334
POL,EDEU,1970,2902900000,793142080,330476128,.41666698,3.6600001
POL,EDEU,1971,3194500000,910790272,374262144,.41092023,3.5073936
POL,EDEU,1972,3825100000.000001,1199601792,480309120,.40039048,3.1886415
POL,EDEU,1973,4812200000.000001,1800568704,734939840,.40817094,2.6726
POL,EDEU,1974,5048100000,1950768128,834453632,.42775643,2.58775
POL,EDEU,1975,6619500000,2690534656,1216232448,.45204118,2.4602916
POL,EDEU,1976,7476800000,2969340928,1652467456,.55650985,2.5179999
POL,EDEU,1977,7744100000,3334835712,1911767936,.57327199,2.3221834
POL,EDEU,1978,8125300000,4045204992,2109592960,.52150458,2.008625
POL,EDEU,1979,8005100000,4367490048,2062246528,.47218117,1.8328834
POL,EDEU,1980,7714200000,4244012544,1826177280,.43029499,1.8176666
POL,EDEU,1981,7316200000,3237256704,1610992768,.49764132,2.26
POL,EDEU,1982,7205000000,2969185280,1699700736,.57244682,2.4265916
POL,EDEU,1983,7912000000,3098785536,2044345088,.65972459,2.5532584
POL,EDEU,1984,8740600000,3071250432,2308986624,.75180668,2.8459418
POL,EDEU,1985,9773400000,3319806720,2586946048,.77924597,2.9439666
POL,EDEU,1986,10979500000,5056221184,3449340672,.68219733,2.1714833
POL,EDEU,1987,11436100000,6362608640,3893448704,.6119265,1.7973917
POL,EDEU,1988,12288900000,6997338112,3933694720,.56217015,1.756225
PRK,EDEU,1953,29892786.75000001,7117330.5,2541904.8,.35714298,4.1999998
PRK,EDEU,1954,49202419.50000001,11714862,4183880.8,.35714298,4.1999998
PRK,EDEU,1955,32463972,7729517.5,2760543,.35714298,4.1999998
PRK,EDEU,1956,41964853.50000001,9991632,3568441.3,.35714298,4.1999998
PRK,EDEU,1957,39237106.5,9342169,3336490,.35714298,4.1999998
PRK,EDEU,1958,35151090,8369307.5,2989039.5,.35714298,4.1999998
PRK,EDEU,1959,58360990,13895474,4962671,.35714298,4.1999998
PRK,EDEU,1960,39100000,9309524,3324831.3,.35714298,4.1999998
PRK,EDEU,1961,30900000,7661157,2736128.5,.35714298,4.0333333
PRK,EDEU,1962,39300000,9825000,3508929.8,.35714298,4
PRK,EDEU,1963,27000000,6750000,2410715.3,.35714298,4
PRK,EDEU,1964,19700000,4925000,1758929.3,.35714298,4
PRK,EDEU,1965,32700000,8175000,2919644,.35714298,4
PRK,EDEU,1966,29200000,7300000,2607143.8,.35714298,4
PRK,EDEU,1967,50200000,12550000,4544397,.36210334,4
PRK,EDEU,1968,59600000,14900000,6208338,.41666698,4
PRK,EDEU,1969,93300000.00000002,23660186,9858418,.41666698,3.9433334
PRK,EDEU,1970,133500000,36475408,15198098,.41666698,3.6600001
PRK,EDEU,1971,156400000,44591516,18323556,.41092023,3.5073936
PRK,EDEU,1972,158900000,49833132,19952712,.40039048,3.1886415
PRK,EDEU,1973,128500000,48080520,19625070,.40817094,2.6726
PRK,EDEU,1974,116900000,45174380,19323632,.42775643,2.58775
PRK,EDEU,1975,157100000,63854220,28864736,.45204118,2.4602916
PRK,EDEU,1976,110200000,43764896,24355596,.55650985,2.5179999
PRK,EDEU,1977,85500000,36818796,21107184,.57327199,2.3221834
PRK,EDEU,1978,134600000,67011012,34946548,.52150458,2.008625
PRK,EDEU,1979,120000000,65470616,30913992,.47218117,1.8328834
PRK,EDEU,1980,144600000,79552544,34231060,.43029499,1.8176666
PRK,EDEU,1981,157800000,69823008,34746816,.49764132,2.26
PRK,EDEU,1982,175100000,72158824,41307088,.57244682,2.4265916
PRK,EDEU,1983,121700000,47664584,31445498,.65972459,2.5532584
PRK,EDEU,1984,174500000,61315380,46097312,.75180668,2.8459418
PRK,EDEU,1985,195900000,66542872,51853264,.77924597,2.9439666
PRK,EDEU,1986,165000000,75984928,51836716,.68219733,2.1714833
PRK,EDEU,1987,173000000,96250584,58898284,.6119265,1.7973917
PRK,EDEU,1988,261800000,149069744,83802560,.56217015,1.756225
PRT,EDEU,1955,1476303.75,351500.91,125536.09,.35714298,4.1999998
PRT,EDEU,1956,2335817.250000001,556147,198624,.35714298,4.1999998
PRT,EDEU,1957,3108118.500000001,740028.25,264295.91,.35714298,4.1999998
PRT,EDEU,1958,4123610,981811.94,350647.25,.35714298,4.1999998
PRT,EDEU,1959,5160350,1228654.9,438805.47,.35714298,4.1999998
PRT,EDEU,1960,7300000,1738095.4,620748.56,.35714298,4.1999998
PRT,EDEU,1961,5655370,1402157.9,500770.84,.35714298,4.0333333
PRT,EDEU,1965,8000000,2000000,714286,.35714298,4
PRT,EDEU,1970,6500000,1775956.3,739982.31,.41666698,3.6600001
PRT,EDEU,1971,5100000,1454071.3,597507.31,.41092023,3.5073936
PRT,EDEU,1972,4800000,1505343.3,602725.13,.40039048,3.1886415
PRT,EDEU,1973,5700000,2132754.5,870528.38,.40817094,2.6726
PRT,EDEU,1974,8400000,3246063.3,1388524.4,.42775643,2.58775
PRT,EDEU,1975,39700000,16136298,7294271,.45204118,2.4602916
PRT,EDEU,1976,44500000,17672756,9835063,.55650985,2.5179999
PRT,EDEU,1977,22400000,9646094,5529835.5,.57327199,2.3221834
PRT,EDEU,1978,27400000,13641172,7113933.5,.52150458,2.008625
PRT,EDEU,1979,61000000,33280896,15714612,.47218117,1.8328834
PRT,EDEU,1980,26800000,14744178,6344346,.43029499,1.8176666
PRT,EDEU,1981,29000000,12831858,6385663,.49764132,2.26
PRT,EDEU,1982,20400000,8406853,4812476.5,.57244682,2.4265916
PRT,EDEU,1983,15400000,6031508.5,3979134.5,.65972459,2.5532584
PRT,EDEU,1984,8700000,3056984.5,2298261.3,.75180668,2.8459418
PRT,EDEU,1985,28100000,9544945,7437860,.77924597,2.9439666
PRT,EDEU,1986,22400000,10315530,7037227,.68219733,2.1714833
PRT,EDEU,1987,26100000,14521042,8885810,.6119265,1.7973917
PRT,EDEU,1988,33700000,19188886,10787419,.56217015,1.756225
ROM,EDEU,1953,194133417.75,46222244,16507950,.35714298,4.1999998
ROM,EDEU,1954,198825016.5,47339292,16906896,.35714298,4.1999998
ROM,EDEU,1955,263421974.25,62719520,22399836,.35714298,4.1999998
ROM,EDEU,1956,242440598.25,57723956,20615706,.35714298,4.1999998
ROM,EDEU,1957,230988474,54997260,19641886,.35714298,4.1999998
ROM,EDEU,1958,272130240,64792916,23140336,.35714298,4.1999998
ROM,EDEU,1959,339065350,80729848,28832098,.35714298,4.1999998
ROM,EDEU,1960,421100000,100261912,35807840,.35714298,4.1999998
ROM,EDEU,1961,458300000,113628104,40581480,.35714298,4.0333333
ROM,EDEU,1962,414800000,103700000,37035728,.35714298,4
ROM,EDEU,1963,420700000.0000001,105175000,37562512,.35714298,4
ROM,EDEU,1964,529400000,132350000,47267876,.35714298,4
ROM,EDEU,1965,587600000,146900000,52464304,.35714298,4
ROM,EDEU,1966,637300000,159324992,56901804,.35714298,4
ROM,EDEU,1967,675000000,168750000,61104940,.36210334,4
ROM,EDEU,1968,700500000,175124992,72968800,.41666698,4
ROM,EDEU,1969,835400000,211851216,88271408,.41666698,3.9433334
ROM,EDEU,1970,947000000,258743168,107809736,.41666698,3.6600001
ROM,EDEU,1971,1182600000,337173440,138551392,.41092023,3.5073936
ROM,EDEU,1972,1357400000,425698528,170445632,.40039048,3.1886415
ROM,EDEU,1973,1734700000,649068288,264930816,.40817094,2.6726
